commodity,category,item,units,size,region,country,year,value,survey_base_year,period,unit
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,New York,United States,2018,0.79,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,New York,United States,2019,0.75,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,New York,United States,2020,0.64,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Ohio,United States,2016,0.57,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Ohio,United States,2017,0.65,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Ohio,United States,2018,0.73,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Ohio,United States,2019,0.7,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Ohio,United States,2020,0.59,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Oregon,United States,2016,0.55,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Oregon,United States,2017,0.63,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Oregon,United States,2018,0.71,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Oregon,United States,2019,0.68,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Oregon,United States,2020,0.58,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2016,0.67,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2017,0.76,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2018,0.86,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2019,0.82,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2020,0.7,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Tennessee,United States,2016,0.69,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Tennessee,United States,2017,0.78,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Tennessee,United States,2018,0.88,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Tennessee,United States,2019,0.84,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Tennessee,United States,2020,0.71,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Utah,United States,2016,0.59,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Utah,United States,2017,0.67,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Utah,United States,2018,0.76,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Utah,United States,2019,0.72,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Utah,United States,2020,0.61,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Vermont,United States,2016,0.92,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Vermont,United States,2017,1.05,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Vermont,United States,2018,1.19,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Vermont,United States,2019,1.13,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Vermont,United States,2020,0.96,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Virginia,United States,2016,0.75,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Virginia,United States,2017,0.85,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Virginia,United States,2018,0.96,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Virginia,United States,2019,0.91,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Virginia,United States,2020,0.78,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Washington,United States,2016,0.36,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Washington,United States,2017,0.41,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Washington,United States,2018,0.46,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Washington,United States,2019,0.44,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Washington,United States,2020,0.38,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Wisconsin,United States,2016,0.67,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Wisconsin,United States,2017,0.76,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Wisconsin,United States,2018,0.86,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Wisconsin,United States,2019,0.82,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Fuel, lube, and electricity",dollars per hundredweight sold,No specific size,Wisconsin,United States,2020,0.69,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,U.S. total,United States,2016,0.61,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,U.S. total,United States,2017,0.62,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,U.S. total,United States,2018,0.66,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,U.S. total,United States,2019,0.66,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,U.S. total,United States,2020,0.67,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,California,United States,2016,0.45,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,California,United States,2017,0.46,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,California,United States,2018,0.48,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,California,United States,2019,0.48,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,California,United States,2020,0.49,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Illinois,United States,2016,1.09,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Illinois,United States,2017,1.12,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Illinois,United States,2018,1.18,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Illinois,United States,2019,1.18,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Illinois,United States,2020,1.21,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Indiana,United States,2016,0.96,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Indiana,United States,2017,0.98,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Indiana,United States,2018,1.03,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Indiana,United States,2019,1.04,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Indiana,United States,2020,1.05,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Iowa,United States,2016,0.7,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Iowa,United States,2017,0.71,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Iowa,United States,2018,0.75,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Iowa,United States,2019,0.75,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Iowa,United States,2020,0.77,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Kentucky,United States,2016,0.49,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Kentucky,United States,2017,0.5,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Kentucky,United States,2018,0.53,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Kentucky,United States,2019,0.53,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Kentucky,United States,2020,0.54,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Maine,United States,2016,1.25,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Maine,United States,2017,1.28,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Maine,United States,2018,1.35,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Maine,United States,2019,1.36,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Maine,United States,2020,1.38,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Michigan,United States,2016,0.69,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Michigan,United States,2017,0.71,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Michigan,United States,2018,0.75,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Michigan,United States,2019,0.75,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Michigan,United States,2020,0.77,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Minnesota,United States,2016,0.81,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Minnesota,United States,2017,0.83,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Minnesota,United States,2018,0.87,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Minnesota,United States,2019,0.88,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Minnesota,United States,2020,0.89,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Missouri,United States,2016,0.79,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Missouri,United States,2017,0.81,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Missouri,United States,2018,0.86,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Missouri,United States,2019,0.86,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Missouri,United States,2020,0.87,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,New York,United States,2016,0.72,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,New York,United States,2017,0.74,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,New York,United States,2018,0.78,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,New York,United States,2019,0.78,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,New York,United States,2020,0.79,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Ohio,United States,2016,0.57,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Ohio,United States,2017,0.58,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Ohio,United States,2018,0.61,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Ohio,United States,2019,0.61,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Ohio,United States,2020,0.62,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Oregon,United States,2016,0.75,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Oregon,United States,2017,0.77,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Oregon,United States,2018,0.81,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Oregon,United States,2019,0.81,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Oregon,United States,2020,0.83,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Pennsylvania,United States,2016,0.96,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Pennsylvania,United States,2017,0.98,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Pennsylvania,United States,2018,1.04,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Pennsylvania,United States,2019,1.04,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Pennsylvania,United States,2020,1.06,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Tennessee,United States,2016,0.67,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Tennessee,United States,2017,0.69,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Tennessee,United States,2018,0.73,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Tennessee,United States,2019,0.73,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Tennessee,United States,2020,0.74,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Utah,United States,2016,0.49,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Utah,United States,2017,0.51,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Utah,United States,2018,0.53,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Utah,United States,2019,0.54,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Utah,United States,2020,0.54,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Vermont,United States,2016,1.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Vermont,United States,2017,1.03,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Vermont,United States,2018,1.09,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Vermont,United States,2019,1.09,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Vermont,United States,2020,1.11,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Virginia,United States,2016,0.75,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Virginia,United States,2017,0.77,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Virginia,United States,2018,0.81,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Virginia,United States,2019,0.81,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Virginia,United States,2020,0.83,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Washington,United States,2016,0.57,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Washington,United States,2017,0.59,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Washington,United States,2018,0.62,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Washington,United States,2019,0.62,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Washington,United States,2020,0.63,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Wisconsin,United States,2016,0.75,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Wisconsin,United States,2017,0.76,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Wisconsin,United States,2018,0.81,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Wisconsin,United States,2019,0.81,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,Repairs,dollars per hundredweight sold,No specific size,Wisconsin,United States,2020,0.82,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,U.S. total,United States,2016,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,U.S. total,United States,2017,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,U.S. total,United States,2018,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,U.S. total,United States,2019,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,U.S. total,United States,2020,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,California,United States,2016,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,California,United States,2017,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,California,United States,2018,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,California,United States,2019,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,California,United States,2020,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Illinois,United States,2016,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Illinois,United States,2017,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Illinois,United States,2018,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Illinois,United States,2019,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Illinois,United States,2020,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Indiana,United States,2016,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Indiana,United States,2017,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Indiana,United States,2018,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Indiana,United States,2019,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Indiana,United States,2020,0.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Iowa,United States,2016,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Iowa,United States,2017,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Iowa,United States,2018,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Iowa,United States,2019,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Iowa,United States,2020,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Kentucky,United States,2016,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Kentucky,United States,2017,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Kentucky,United States,2018,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Kentucky,United States,2019,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Kentucky,United States,2020,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Maine,United States,2016,0.02,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Maine,United States,2017,0.02,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Maine,United States,2018,0.02,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Maine,United States,2019,0.02,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Maine,United States,2020,0.02,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Michigan,United States,2016,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Michigan,United States,2017,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Michigan,United States,2018,0.0,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Operating costs,"Other, operating costs  ",dollars per hundredweight sold,No specific size,Michigan,United States,2019,0.0,Base survey of 2016,annual,dollars per hundredweight sold
